id,created_at,tweet,lang,source,retweet_count,user.favourites_count,user.followers_count,user.name,user.profile_image_url
1319426025097449473,2020-10-22 23:50:52,reddy yet  donald jtrump still ignoring worldwide pandemic ,en,Twitter for iPhone,21,152023,29829,“TICKEL”MESILLY 🤣😂,http://pbs.twimg.com/profile_images/1382136253081120771/vXpObbcE_normal.jpg
1319367124045922304,2020-10-22 19:56:49,rt jackposobiec  trump  laptop  gone hiding  leslie ,en,Twitter for iPhone,32,128609,890,J. 'Scott' Whigham,http://pbs.twimg.com/profile_images/815666072242241538/25Sxl4Qp_normal.jpg
1319385285935783937,2020-10-22 21:08:59,rt funder  joe biden  heart full display love much amazing  ,en,Twitter for Android,3811,8555,1586,KofaSing KoodGarma,http://pbs.twimg.com/profile_images/1268191325645467648/30L-C77__normal.jpg
1319389744317435905,2020-10-22 21:26:42,rt laurenpeikoff  new oneunderscore__ amp  brandyzadrozny   run identical conspiracy theory 2016  hunter bid ,en,Twitter Web App,0,53665,1673,🖖😷General Malaise😷🖖,http://pbs.twimg.com/profile_images/1444376464921559041/Dc-rnzz4_normal.jpg
1319329493480161280,2020-10-22 17:27:17,rt kamvtv  figured  radical progressives plan along  use biden name win election force ,en,Twitter for iPad,772,53359,77,Glenda Carmichael,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319344030753431554,2020-10-22 18:25:03,rt rwtrollpatrol  realdonaldtrump new ad rvat2020 biden presidency blue senate beat pandemic  gop voter ,en,Twitter Web App,0,2536,24,Tom M,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319409935642484736,2020-10-22 22:46:56,rt marklevinshow  joe biden least energized person ever run president work ethic nonexistent ,en,Twitter Web App,0,120466,6656,17DISH,http://pbs.twimg.com/profile_images/479373554895437824/6Zc8Z0Xz_normal.jpeg
1319321767106805763,2020-10-22 16:56:35,joebiden  gonna vote trump  thanks checking sleepy joe  sleepyjoe,en,Twitter for Android,379,127553,155,Die White Supremacists,http://pbs.twimg.com/profile_images/1287561553265524736/2_44ORDM_normal.jpg
1319416698043305987,2020-10-22 23:13:49,rt maddow   man arrested kannapolis  nc van full guns explosives  researched killing joe biden  ,en,Twitter for iPhone,3590,9499,156,Gia Capone,http://pbs.twimg.com/profile_images/1351924578721935360/xAYy2C-c_normal.jpg
1319356093613723660,2020-10-22 19:12:59,rt melissa32943754  jillbiden46 voted morning biden amp  harris    ,en,Twitter Web App,12061,110100,932,David Talburtt,http://pbs.twimg.com/profile_images/926174383407734784/8ERePTEa_normal.jpg
1319322299858706434,2020-10-22 16:58:42,rt petebuttigieg  remember 2016  vote president  nominee  refused hold hearing vote ,en,Twitter Web App,6373,24659,380,Paul Carroll,http://pbs.twimg.com/profile_images/464880340012498946/3RJLgJ7W_normal.jpeg
1319347969007693824,2020-10-22 18:40:42,rt josephwulfsohn  trump  wish would interview joe biden like interview   midst scandal family corr ,en,WordPress.com,0,214,687,todayheadline,http://pbs.twimg.com/profile_images/1157504136520392704/b-HEpyeW_normal.jpg
1319405665757110276,2020-10-22 22:29:58,rt senwarren  heading outside capitol talk people fighting hearts stop gop stealing seat https ,en,Twitter for iPhone,3,189690,1183,🔼lexandria1️⃣ Still wears a mask while boosted 😷,http://pbs.twimg.com/profile_images/1457439498112049154/t3GbnzAV_normal.jpg
1319390923508375552,2020-10-22 21:31:23,rt acosta  wh cos meadows told wh pool trump tested negative virus en route nashville debate ,en,Twitter for Android,0,314376,78777,"Jessica M. MSN, FNP-C",http://pbs.twimg.com/profile_images/1288142601032536064/3U6GwqDf_normal.jpg
1319355565253033985,2020-10-22 19:10:53,rt brianrayguitar   gop want americans vote  vote ,en,Twitter for iPhone,754,14642,29,Stevo 🇺🇸🍺👍😄,http://pbs.twimg.com/profile_images/1297155459380654080/TZDS9xWe_normal.jpg
1319365610200064000,2020-10-22 19:50:48,rt krishgm  chapter 2 deterringdemocracy investigation begins tonight florida,en,Twitter for Android,2024,72159,342,Debby Hoyman,http://pbs.twimg.com/profile_images/888808822038446085/ruh1ZRZi_normal.jpg
1319362997391818752,2020-10-22 19:40:25,realdonaldtrump agree president made us laugh four years  jokes grown old please elect pre  ,en,Twitter Web App,6373,482455,2420,"Jacqueline Davis, MLS 🗽📚🦉🍁🎃",http://pbs.twimg.com/profile_images/992425041093525505/hqvHwgEO_normal.jpg
1319324958783397898,2020-10-22 17:09:16,mccollum_vicki jonnyc5yve realdonaldtrump   220000 americans would say one th  ,en,Twitter for iPhone,5874,249299,434,Mimi,http://pbs.twimg.com/profile_images/1131220004882526208/fLVLOWmG_normal.jpg
1319336245047316488,2020-10-22 17:54:07,rt bobpi31415  nicoleperlroth mcfaul julianbarnes sangernyt mitch trump party consistently blocked efforts beef election ,en,Twitter for iPhone,0,14040,105,Black Lies Matter,http://pbs.twimg.com/profile_images/1276332168772497408/3WeUPBqs_normal.jpg
1319335650747887619,2020-10-22 17:51:45,jungmanlaura johncornyn bow knees commanded trump ,en,Twitter Web App,2076,10672,228,randall logan,http://pbs.twimg.com/profile_images/577656085089103874/gEsGJGBt_normal.jpeg
1319309217644351493,2020-10-22 16:06:43,rt kylegriffin1  trump complains stahl asked inappropriate questions    stahl responds    president  thin ,en,Twitter for iPhone,6022,34451,255,Khorne,http://pbs.twimg.com/profile_images/1325673998877945861/BdPKrAfA_normal.jpg
1319328046248300546,2020-10-22 17:21:32,rt charlespherring  breaking  tara reade  accuser joe biden sexual assault  join oann studio pre post debate live ,en,Twitter Web App,0,44608,120,Showering with Ashley,http://pbs.twimg.com/profile_images/1426962885507485702/fUqTtONJ_normal.jpg
1319353761060433920,2020-10-22 19:03:43,biden  best campaigning strategy date  sitting back letting trump selfdestruct,en,Twitter Web App,258,15196,105,Truth Fairy,http://pbs.twimg.com/profile_images/1262244960612397057/mfmMXzRE_normal.jpg
1319351332885544960,2020-10-22 18:54:04,trump cares ratings americans health  care wear mask  long  ,en,Twitter for iPhone,53,198202,1602,Clifford Baker,http://pbs.twimg.com/profile_images/1352053613116354562/OtgbaQgt_normal.jpg
1319398581472776193,2020-10-22 22:01:49,realdonaldtrump liar chief rudest guy town bully ,en,Twitter for Android,437,485066,1494,Barbara 💙 #46 💙,http://pbs.twimg.com/profile_images/1355642517069434880/hcgABaBP_normal.jpg
1319328704938606597,2020-10-22 17:24:09,rt marmel  trump ,en,Twitter for Android,13163,91004,134,Cyndersei,http://pbs.twimg.com/profile_images/1341028970419011587/kKYxFWpy_normal.jpg
1319321914058416130,2020-10-22 16:57:10,rt ronnisalt  tell  coming scott morrison  office official support club australian centre ,en,Twitter for iPhone,10002,41023,189,Bumble Belly Designs,http://pbs.twimg.com/profile_images/1337015990836736004/U3BRpuKk_normal.jpg
1319407176377462786,2020-10-22 22:35:58,ddale8 jonathanvswan called trump lies amp  nonsense mean thing ,en,Twitter for iPhone,8398,21814,63,@saveourdemocracy,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319307369386573826,2020-10-22 15:59:23,dwstweets demmaj4israel joebiden ignored anti semitism threat  leftist charlatan politician tell  ,en,Twitter for iPhone,2076,22705,163,Bridget,http://pbs.twimg.com/profile_images/1325572848828772353/hkZcJrWU_normal.jpg
1319403073928859649,2020-10-22 22:19:40,rt dianeravitch  wonderful  kind  empathetic man imagine braggart liar trump comforting anyone  hugging child ,en,Twitter for iPhone,81,62536,1352,Roller Girl 📸 🛼,http://pbs.twimg.com/profile_images/1351594990972133378/Ps52zIeO_normal.jpg
1319387324233416706,2020-10-22 21:17:05,rt petebuttigieg  remember 2016  vote president  nominee  refused hold hearing vote ,en,Twitter for Android,4474,13720,140,Kay P,http://pbs.twimg.com/profile_images/3121568464/4b82e0df8462feb1328370bbd5e70d9a_normal.jpeg
1319405520126525440,2020-10-22 22:29:24,rt joebiden   running proud democrat american president ,en,Twitter for Android,21349,70430,3323,Laura Loves Democracy and is vaccinated! She/Her,http://pbs.twimg.com/profile_images/1398828794669154306/E8vVCnwJ_normal.jpg
1319325792577474561,2020-10-22 17:12:35,jesus christ much shit promise wrong   literally cannot fix dumb country ,en,Twitter for iPhone,0,30762,597,Juan Pueblo Garcia,http://pbs.twimg.com/profile_images/965815986174775296/A5RZHrhT_normal.jpg
1319358747844710402,2020-10-22 19:23:32,rt arlenparsa  raw footage  trump walks interview complaining lesley stahl  questions tough  ,en,Twitter for Android,0,30528,32,Robin,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319411733614727169,2020-10-22 22:54:05,collin60008875 running biden  running corrupt media  big tech giants   ,en,Twitter for Android,3811,42512,1866,Lexxi,http://pbs.twimg.com/profile_images/1265412514403287045/JWuGSdy7_normal.jpg
1319309582284558337,2020-10-22 16:08:10,rt sarahcpr   know leslie stahl even gives trump time day ,en,Twitter Web App,9798,20024,688,Ed Bayne,http://pbs.twimg.com/profile_images/1226990122408796169/UHaHTkss_normal.jpg
1319322941730004992,2020-10-22 17:01:15,rt charliekirk11  donald trump impeached democrats protect joe biden ,en,Twitter for iPad,83,242254,1266,Audrey Rickards,http://pbs.twimg.com/profile_images/1369454015050825729/6Pd15Na-_normal.jpg
1319342126270795777,2020-10-22 18:17:29,realdonaldtrump happening crazyuncletrump votebidenharristosaveamerica bidenharrislandslide2020 ,en,Twitter Web App,89,29355,848,I will not read nor retweet pro LNP propaganda,http://pbs.twimg.com/profile_images/1303870514704777217/9yB5I2-Z_normal.jpg
1319387026563731458,2020-10-22 21:15:54,antoniomugica13 xjwarner2 jereddu realdonaldtrump foxnews richtechexec fired  antonio ,en,Twitter for iPad,11942,73413,1807,Jasmyn Le,http://pbs.twimg.com/profile_images/1344524873138319360/OZdHtdi4_normal.jpg
1319338334620160001,2020-10-22 18:02:25,rt kamalaharris   would incumbent president office  four years try discourage people voting   bec ,en,Twitter for Android,0,7227,256,SilencerRemi,http://pbs.twimg.com/profile_images/1453838571849359360/UPPIuwgY_normal.jpg
1319380244193738752,2020-10-22 20:48:57,rt clyattgerri  ingenius_one christopherjm libsinamerica thedailybeast happened jeffrey epstein  laptop  one ,en,Twitter for Android,28334,99446,1110,𝑛𝑎𝑏𝑖𝑠𝑘𝑜,http://pbs.twimg.com/profile_images/1459285253470752773/BgugWdMT_normal.jpg
1319399169363267585,2020-10-22 22:04:09,rt michelleobama  week  joined millions americans ivoted early   already   wait even minute mail ,en,Twitter for iPhone,1964,420185,3709,jessica tate❤️❤️🔪🔪As The Wig Turns,http://pbs.twimg.com/profile_images/1118628730396651521/EcIurjxF_normal.jpg
1319368097426477058,2020-10-22 20:00:41,rt paulhansen64  50 per day,en,Twitter for iPhone,0,21763,2032,mars,http://pbs.twimg.com/profile_images/1462002046048030726/qKDd273w_normal.jpg
1319342457532854275,2020-10-22 18:18:48,realdonaldtrump youtube fuck everyone plans vote  realdonaldtrump ,en,Twitter Web App,2,158393,4511,Peter Jackson II,http://pbs.twimg.com/profile_images/1169516640695963648/lvWe6GyN_normal.jpg
1319386045025234944,2020-10-22 21:12:00,rt andrewcmccarthy  heard biden defense  big payoffs tax returns thing   dropped every c ,en,Buffer,1174,25047,334,Colm Delaney,http://pbs.twimg.com/profile_images/471560403638431745/SPdc_OSI_normal.jpeg
1319327433749860357,2020-10-22 17:19:06,rt mspackyetti   told   worked 2016  best believe  happening 2020 everywhere possible ,en,Twitter Web App,11,21653,8333,❌ Linda (Trump is my President),http://pbs.twimg.com/profile_images/1363864608424005636/lR8gifSX_normal.jpg
1319356827625193477,2020-10-22 19:15:54,rt the_resistor  realdonaldtrump 12 days amp   fired deadlydon ,en,Twitter for Android,798,316,5,Tony Banks,http://pbs.twimg.com/profile_images/1308847737555779585/kOKNi_MP_normal.jpg
1319364964495351809,2020-10-22 19:48:14,rt ewarren   difference opinion  illegitimate power grab senate republicans know process sham  ,en,Twitter for iPhone,0,99958,165,mariah (taylor’s version),http://pbs.twimg.com/profile_images/1412574409152471046/vcFd297V_normal.jpg
1319355233684828163,2020-10-22 19:09:34,rt donaldjtrumpjr   running scandal  joebiden corruption exposed even unpaid rapid resp ,en,Twitter for Android,0,153,174,🇺🇸Michael Kiesel🇺🇸,http://pbs.twimg.com/profile_images/1309283584411394049/F-n6ssSq_normal.jpg
1319423135565840385,2020-10-22 23:39:23,rt teapainusa  rudy   hard drive destroy biden campaign every american see   nbc   see   ,en,Twitter for iPhone,472,24411,3028,Carp,http://pbs.twimg.com/profile_images/1296110251184287745/Ssx8snnS_normal.jpg
1319337777301893120,2020-10-22 18:00:12,rt berniesanders  know folks disgusted politics  see relevance voting hope ,en,Twitter for iPhone,574,12768,145,Bad Hombre,http://pbs.twimg.com/profile_images/1264576554593431552/riDKRbT3_normal.jpg
1319358416494551040,2020-10-22 19:22:13,rt ryangirdusky  america idea  place   people   culture   borders need defend  protect  ,en,Twitter for iPad,0,410,3,Sharon,http://pbs.twimg.com/profile_images/1268819003838849025/VNvZJv3e_normal.jpg
1319407754604384257,2020-10-22 22:38:16,rt guardian  trump  twitter account hacked dutch researcher guessed password ,en,Twitter for Android,108,1736,374,Linda,http://pbs.twimg.com/profile_images/724710217250947073/jW8SwR8r_normal.jpg
1319383137777045506,2020-10-22 21:00:27,rt kamalaharris  democratic senate colleagues boycotted supreme court nominee committee vote today let  clear  nomi ,en,Hootsuite Inc.,0,2,1435,Young Men's Health,http://pbs.twimg.com/profile_images/1346905480203890688/1HeF-Zn8_normal.png
1319365297435004929,2020-10-22 19:49:34,misogyny  ,en,Twitter for iPhone,4652,41812,68,Jany,http://pbs.twimg.com/profile_images/1289807279475359744/sKxGoV72_normal.jpg
1319312860124749830,2020-10-22 16:21:12,rt berniesanders  lot powerful people corporations counting make voice heard give satis ,en,Twitter for iPhone,16354,64562,400,Mike Sheetz,http://pbs.twimg.com/profile_images/877006307525410817/STlKm3Zt_normal.jpg
1319382903789391900,2020-10-22 20:59:31,rt jackposobiec  emails  chinese company gave  5 million loan biden family  ,en,Twitter for iPhone,0,74552,448,Mr.Cap🧢,http://pbs.twimg.com/profile_images/1428069664085643272/y19CmnzO_normal.jpg
1319330985960497153,2020-10-22 17:33:13,rt nextgenamerica  trump  administration effectively orphaned hundreds children amp  left hundreds parents search childre ,en,Twitter Web App,0,2709,328,Dreadroberts,http://pbs.twimg.com/profile_images/1431632622501965824/LHpRgjqB_normal.jpg
1319396392809451521,2020-10-22 21:53:07,god   pussy ,en,Twitter for Android,1697,71883,259,Matt West,http://pbs.twimg.com/profile_images/3492033743/d9a3b27f53ae72415b0b881e661fef73_normal.jpeg
1319383948238200840,2020-10-22 21:03:40,consequently   interesting  even incredible anyone could suggest russia  china  foreign r  ,en,Twitter for Android,1364,125966,812,fabi 💋°🏴‍☠️💌🥕🤠❤️👃🏼❤️🤝,http://pbs.twimg.com/profile_images/1462278147362234370/oZGCdm_D_normal.jpg
1319372598044725249,2020-10-22 20:18:34,realdonaldtrump trump x fan confirmed,en,Twitter for Android,1388,42294,195,PuggyWuggy,http://pbs.twimg.com/profile_images/845494446934446082/9TkT6_m5_normal.jpg
1319391711379021828,2020-10-22 21:34:31,president donald trump frequently boasted 2016 primaries selffunding campaign  fede  ,en,Twitter Web App,2077,43132,65,RealMcCoyKs,http://pbs.twimg.com/profile_images/1461833843363700740/qStjYoPH_normal.jpg
1319396186755944450,2020-10-22 21:52:18,rt ddale8  stahl    people preexisting conditions   trump    protect  totally protected  stahl   ,en,Twitter for iPhone,15728,9181,157,Anthony,http://pbs.twimg.com/profile_images/1317510278033084416/gE00fHMy_normal.jpg
1319332093919481861,2020-10-22 17:37:37,rt brett_samuels27  trump  60 minutes  footage posted  trump   never said lock governor  stahl    want ,en,Twitter Web App,6,26708,1792,Brian - Trump Won,http://pbs.twimg.com/profile_images/1154203002858811393/YWlTpCTr_normal.jpg
1319314255200407553,2020-10-22 16:26:44,rt heytammybruce  zoom calls  ,en,Twitter Web App,3,2663,46369,Chris Weitz,http://pbs.twimg.com/profile_images/1340696477195124738/JAeHvdek_normal.jpg
1319423042682900481,2020-10-22 23:39:01,dbongino biden win election   god forbid   republicans start impeachment hearings immediatel  ,en,Twitter for iPhone,0,13996,52,WomenWarriorsPC,http://pbs.twimg.com/profile_images/1351278341005864960/XrPN1kK8_normal.jpg
1319328645773709313,2020-10-22 17:23:55,rt maddowblog   new data indicates 91 percent money disbursed program went places supported trump four ,en,TweetDeck,0,86996,5008,heath (he/him),http://pbs.twimg.com/profile_images/1404975582560112644/BrQtucqd_normal.jpg
1319366453607411713,2020-10-22 19:54:09,realdonaldtrump  lower bar  ,en,Twitter for iPhone,0,5938,117,Jim Lemon,http://pbs.twimg.com/profile_images/1437271158701928455/0JRn6Vre_normal.jpg
1319406122789371907,2020-10-22 22:31:47,rt evandonovan  8 side awaiting statement trump campaign marcus said gualtieri assured would deputies ,en,Twitter for iPhone,790,29763,708,Juan Lorenzo,http://pbs.twimg.com/profile_images/539084252303069186/DYEQ1K8r_normal.jpeg
1319309440307417090,2020-10-22 16:07:36,andrewmrossi makes feel better  think 12 people top head know personally th  ,en,Twitter Web App,0,0,14,LikeReallySmartIsntTheSameAsSmart,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319314481584001025,2020-10-22 16:27:38,rt shantilly_t  know  need money  presidential candidates know  malcolm   held ridiculou ,en,Twitter for iPhone,0,3542,75,Linda M. Sykes,http://pbs.twimg.com/profile_images/1177373461259456512/hldSHdLe_normal.jpg
1319418322803412997,2020-10-22 23:20:16,rt naomibiden  anyone wants get joebiden  get past us first  may look intimidating  remember  ,en,Twitter for iPad,16354,39462,38,sandra odom,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319362727517802496,2020-10-22 19:39:21,willhall79 abhi_finance projectlincoln  nothing makes problem last longer inaction   ,en,Twitter for Android,0,12,2,Andy Henton,http://pbs.twimg.com/profile_images/1317955797326925824/A0kJOF29_normal.jpg
1319309688245288960,2020-10-22 16:08:35,rt dloesch  tony bobulinski already held press conferences vp nom kamala harris ,en,Twitter for iPhone,0,4317,32,@griffin_kl,http://pbs.twimg.com/profile_images/1101884659191959552/63UcrN-E_normal.jpg
1319408135665188864,2020-10-22 22:39:47,seem gods angry say call_me_glitter   ,en,Twitter Web App,0,1116,344,Local Voices,http://pbs.twimg.com/profile_images/771384521757495296/f4uMz8en_normal.jpg
1319307892000911361,2020-10-22 16:01:27,azscorpion_tail think  know difference trucker cowboy   cowboy   ,en,Twitter Web App,10002,88522,1525,Erick Esteban,http://pbs.twimg.com/profile_images/1458946775239180296/Qf6OAcU1_normal.jpg
1319324396935385089,2020-10-22 17:07:02,rt funder  speaker pelosi makes clear matter happens supreme court  still save healthcare via congress ,en,Twitter for iPad,0,39713,655,Jeno,http://pbs.twimg.com/profile_images/1305301352453738501/JCmr9MdU_normal.jpg
1319332718455508994,2020-10-22 17:40:06,smc429 ballot  ,en,Twitter Web App,3867,213656,2181,"""PLAY HAS NO LIMITS"" is a lie! 🤬",http://pbs.twimg.com/profile_images/1397928985145733134/gwhAVslj_normal.jpg
1319307737558355973,2020-10-22 16:00:50,rt raymond35823829  ask_des must confess noticed whilst watching news  clip obama speaking meagre crowd b ,en,Twitter Web App,21,7698,4,Mark Brown,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319337982067920896,2020-10-22 18:01:01,sleepy joe  called vice president nothing,en,Twitter for iPhone,1177,90639,3681,A Cupful of Happy,http://pbs.twimg.com/profile_images/1225880895305011201/37mxeLzb_normal.jpg
1319364053739933699,2020-10-22 19:44:37,rt jonflan  even tyrant trump grinding adderall fix snort sniffing dust  practicing grimaces amp  tilts head amp  shouts ,en,Twitter Web App,1,67220,410,Harlot O’Hara,http://pbs.twimg.com/profile_images/1107612132399550464/pG42S0zV_normal.jpg
1319393145335984134,2020-10-22 21:40:13,rt davidhogg111  fact trump using   listen scientists  insult biden 43  country still vot ,en,Twitter for iPhone,0,13508,109,That’sSoReagan,http://pbs.twimg.com/profile_images/1147667201404690432/quzxq2jr_normal.jpg
1319360333480329217,2020-10-22 19:29:50,rt sethabramson  father passed away pandemic  died covid19 protocols massachu ,en,Twitter for iPhone,28334,37564,305,coachts23,http://pbs.twimg.com/profile_images/1108610204717977601/TT7kwynE_normal.jpg
1319394906838761473,2020-10-22 21:47:13,theryanfarmer realdonaldtrump  woefully shape pretty sure could uppercut sun ,en,Twitter for iPhone,519,25884,44,Mommommom,http://pbs.twimg.com/profile_images/1276714381456228353/eXpgHOnH_normal.jpg
1319315248961105926,2020-10-22 16:30:41,cw2pointo usalovegod  still alive kicking vote wonderful potus  mr trump  ,en,Twitter for iPhone,0,8039,245,Amy P on the beach.,http://pbs.twimg.com/profile_images/708784561920933889/gnGkyiTn_normal.jpg
1319388070706372609,2020-10-22 21:20:03,rt igorvolsky  asked plot kidnap gretchenwhitmer lesley stahl  trump says   know anything plot  add ,en,ADMIN 5007,2,5028,112,Layne Bode,http://pbs.twimg.com/profile_images/1315513630801170432/XWdBTYPc_normal.jpg
1319382186466906115,2020-10-22 20:56:40,rt mzhemingway    text messages obtained fdrlst  hunter biden  biz partner james gilliar admonished tony bobulinski may 20  20 ,en,Twitter Web App,58,30746,93,April Galleon,http://pbs.twimg.com/profile_images/1104492349290356737/y-11HEes_normal.png
1319366533110362112,2020-10-22 19:54:28,rt ingrahamangle  living human believes leslie stahl would ever treat biden way treated president trump 60 minutes ,en,Twitter for iPhone,15696,5805,293,Caleb Kirschenmann,http://pbs.twimg.com/profile_images/1384696869364789248/wDeBtpXG_normal.jpg
1319326020403679232,2020-10-22 17:13:29,rt atrupar   hope end   good end     trump saying hopes scotus strikes aca ,en,Twitter for iPhone,1665,93815,1124,donald davis,http://pbs.twimg.com/profile_images/1748583867/image_normal.jpg
1319418735732658177,2020-10-22 23:21:54,rt reallyamerican1  spread new joebiden ad far wide ,en,Twitter for iPhone,980,30320,1346,crucible3,http://pbs.twimg.com/profile_images/1344296008474382344/q59ZzFav_normal.jpg
1319384174311043072,2020-10-22 21:04:34,fancovfefe nprpubliceditor come ran away like coward asked proof joe biden illegal ,en,Twitter for iPhone,456,13968,435,IzPigz,http://pbs.twimg.com/profile_images/820865936466944000/6QYXEvp9_normal.jpg
1319403866748866561,2020-10-22 22:22:49,love  trumpcrimefamilyforprison ,en,Twitter for iPhone,0,5757,149,Topper Homes,http://pbs.twimg.com/profile_images/1449378939391168518/IWncFDGm_normal.jpg
1319423562932015105,2020-10-22 23:41:05,rt projectlincoln  please  share video realdonaldtrump needs focused election tonight  ,en,Twitter for iPhone,0,48,0,brian tajmajer,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319360774419173378,2020-10-22 19:31:35,democrats fighting like hell  even small portion american people would grea  ,en,Twitter for Android,0,1181,3,Reyes,http://pbs.twimg.com/profile_images/1313992327808114691/EUalERfv_normal.jpg
1319414138532147200,2020-10-22 23:03:38,rt drdenagrayson  breaking  recent days  russia hacked state local computer networks us voting infrastructure us ,en,Twitter for Android,1980,28756,2015,Melody Butler,http://pbs.twimg.com/profile_images/657621590016786433/L3Bv8PHw_normal.png
1319418898559750146,2020-10-22 23:22:33,rt rawstory   family basically racketeering enterprise   exobama adviser blasts scandals trump  adult children  ,en,Twitter Web App,242,68189,1527,indigoctarine,http://pbs.twimg.com/profile_images/834522495034195970/TihJmKaJ_normal.jpg
1319338246166503424,2020-10-22 18:02:04,patricknova6 realdonaldtrump nypost   joke ,en,WordPress.com,0,41,452,Scoop Rocket News,http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg
1319315561663311872,2020-10-22 16:31:56,rt demwrite  trump pathetic need say  trumpispathetic  meidastouch  ,en,Twitter for iPhone,16354,12544,115,Bondosan,http://pbs.twimg.com/profile_images/839912559616602112/0NVnKZsg_normal.jpg
1319376930509099019,2020-10-22 20:35:47,rt donaldjtrumpjr   running scandal  joebiden corruption exposed even unpaid rapid resp ,en,Twitter for iPhone,5508,73765,184,EagleSpirit,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319327693545103360,2020-10-22 17:20:08,rt mattjonesradio  last debate  biden said trump wanted end obamacare trump said  never said   lie  toda ,en,Twitter for iPhone,0,35263,449,crumb,http://pbs.twimg.com/profile_images/1457724890300157962/pf9m7heS_normal.jpg
1319303987334533120,2020-10-22 15:45:56,realdonaldtrump nobody polled already voted vote went biden ,en,Twitter for iPhone,197,29952,2246,Christine F Chumley✍🏻,http://pbs.twimg.com/profile_images/1141196690625449984/7IYzadQh_normal.jpg
1319341845197975552,2020-10-22 18:16:22,rt bennyjohnson  breaking  hunter biden  former business partnerturnedwhistleblower tony bobulinski special guest rea ,en,Twitter for iPad,1931,128848,356,Doreen Denton,http://pbs.twimg.com/profile_images/1111545656080891904/ICbzwd0k_normal.jpg
1319406408027328512,2020-10-22 22:32:55,projectlincoln realdonaldtrump  fool gross fool ,en,Twitter Web App,0,3139,1049,Shane Lents,http://pbs.twimg.com/profile_images/1409361141202141186/2lXbllon_normal.jpg
1319321003881684992,2020-10-22 16:53:33,rt kayleighmcenany  president realdonaldtrump greeted cheers arrives nashville  tennessee tonight  debate  ,en,Twitter for iPhone,0,18846,1524,⚜️𝚂.𝙰.𝚅.𝙰.𝙽.𝙰.𝙷⚜️IMPEACH 46⚜️,http://pbs.twimg.com/profile_images/1462468082312495108/tXMUPpuU_normal.jpg
1319426939141193728,2020-10-22 23:54:30,rt djblakito  niggas gotta deal buhari trump sides hate,en,Twitter for iPhone,15043,11341,100,ツ,http://pbs.twimg.com/profile_images/1328913240638824455/Shgp4D12_normal.jpg
1319428096710197249,2020-10-22 23:59:06,rt abtran  armed trump supporters florida polling site duty guards hired  officials say  ,en,Twitter for iPhone,0,26926,202,Maria Hernandez,http://pbs.twimg.com/profile_images/1354357089695481856/FPJPGAyb_normal.jpg
1319360577081278464,2020-10-22 19:30:48,kevin_cracknell jupe_eu charliekirk11 realize trump  right  assets finances bl  ,en,Mobile Web (M2),461,30503,6797,Jeanette 🌞🌵🦎🌴MAGA*🇺🇲*USA*KARMA*ARIZONA*,http://pbs.twimg.com/profile_images/1408067380350099456/SNkhte-v_normal.jpg
1319413530248933377,2020-10-22 23:01:13,rt seanhannity  antitrump lincoln project caught peddling iranian disinformation ,en,Twitter Web App,0,200141,730,Save America!,http://pbs.twimg.com/profile_images/1393387038666153987/fgSZJksO_normal.jpg
1319358423478173705,2020-10-22 19:22:15,rt lucypesk  thebr0keb0i whomever  stated news conference yesterday evening trying harm trumps campa ,en,Twitter for iPhone,3811,8370,94,Covid Hasselhoff ✍🏼,http://pbs.twimg.com/profile_images/1414433286097678345/k4QnbyZj_normal.jpg
1319333935080353797,2020-10-22 17:44:56,rt projectlincoln  america needs fighter america needs joe biden ,en,Twitter for Android,5520,210795,12125,Liberty & Justice 4 All,http://pbs.twimg.com/profile_images/1331741937657815041/3pATQFpM_normal.jpg
1319346136260382720,2020-10-22 18:33:25,rt joebiden   running proud democrat american president ,en,Twitter for iPhone,0,21,0,ironyisabeotch,http://pbs.twimg.com/profile_images/1253013971835076609/2o3rJxCQ_normal.jpg
1319331365641400321,2020-10-22 17:34:44,rt bethlynch2020  golly  imagine healthcare system  expose people politically motivated uncertainty every ye ,en,Twitter for iPhone,27352,15292,279,"JoAnn S Puchir, BS",http://pbs.twimg.com/profile_images/1316792107445760007/SP4Qjzby_normal.jpg
1319349457742221312,2020-10-22 18:46:37,rt donaldjtrumpjr  holy shit joe biden compromised china let  stop pretending  100  case ,en,Twitter for Android,2,190114,8092,Robert A. Stansbury,http://pbs.twimg.com/profile_images/574446830173356032/a_cN02iH_normal.jpeg
1319330189625573381,2020-10-22 17:30:03,rt ryanafournier  october surprise  joe biden  arrest ,en,Twitter for Android,44,258,0,urban•oxygen,http://pbs.twimg.com/profile_images/1435170977206341635/yLvpJcZ0_normal.jpg
